,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
4088,1,744,NA,717,1,0,0,48.86437904,7,No,No,M,1,00No,9026.73,33,1,No,W04,0,Yes,0.173280776
4089,1,701,643,NA,0,2,0,31.02357204,6,No,No,P,5,00No,15340.83,31,0,No,W08,0,No,0.975441357
4090,1,505,476,493,2,5,1,47.15319917,5,Yes,Yes,M,2,02Hi,9162.59,20,1,No,W01,0,No,0.220389895
4091,1,655,661,663,0,0,0,52.77496603,6,No,No,M,2,00No,10935.27,24,0,Yes,W09,2,Yes,0.385575128
4092,1,606,588,602,1,3,0,59.38650924,6,No,No,P,5,01Lo,17283.4,24,0,Yes,W08,0,No,0.810263141
4093,1,684,686,NA,0,0,0,45.69571583,6,No,No,A,1,00No,12183.91,17,0,Yes,W08,2,Yes,0.990323878
4094,0,712,695,698,0,3,1,59.977603,5,No,No,M,2,00No,8985.03,28,1,No,W02,0,Yes,0.581574827
4095,1,655,650,643,1,2,0,50.4961281,6,No,No,A,2,00No,14354.66,14,0,No,W03,1,Yes,0.78832156
4096,1,684,630,655,1,2,0,42.21950035,6,No,Yes,A,4,00No,13044.29,29,0,Yes,NA,0,No,0.015593716
4097,1,600,588,578,2,2,1,30.9458415,5,No,Yes,P,5,01Lo,13989.59,27,0,Yes,W08,1,Yes,0.523485881
4098,1,691,690,676,1,3,1,25.16303571,8,No,No,P,4,00No,18384.68,28,0,Yes,W08,1,No,0.0240189
4099,0,675,726,725,1,1,1,53.82761417,7,No,No,M,2,00No,12348.7,28,1,No,W04,0,Yes,0.776487357
4100,1,712,699,NA,1,4,0,50.91313088,5,No,No,A,4,00No,11959.32,32,2,No,NA,0,Yes,0.689237822
4101,1,559,515,506,1,0,1,10.46604302,5,No,Yes,M,5,02Hi,12573.91,29,2,No,W10,1,No,0.668269727
4102,1,764,774,774,1,0,1,34.63103856,5,No,No,M,2,00No,14156.54,21,1,Yes,W07,1,No,0.661151092
4103,1,779,757,768,1,3,0,62.75731209,7,No,No,M,1,00No,10181.55,19,2,No,W04,0,No,0.437267742
4104,0,615,635,641,1,2,0,33.3832411,5,No,No,M,1,00No,5286.31,22,0,No,W05,1,Yes,0.783798948
4105,1,576,590,578,1,0,0,45.33593735,4,No,No,A,2,02Hi,12243,22,1,Yes,W10,1,Yes,0.640916195
4106,0,600,617,598,1,0,0,21.11462177,5,No,No,A,4,01Lo,13202.12,30,0,No,W09,1,No,0.192056083
4107,1,629,597,580,0,1,1,50.50553917,6,No,No,M,5,00No,13870.36,28,0,No,W03,0,No,0.713630938
4108,0,665,673,668,1,3,2,54.23899181,6,No,No,M,0,00No,11072.3,18,0,No,W01,0,Yes,0.190697446
4109,0,539,559,553,1,4,1,40.07076565,4,No,No,M,1,01Lo,6986.78,21,2,No,W01,0,Yes,0.162802215
4110,1,647,658,609,0,0,0,47.72099013,8,No,No,P,5,00No,20817.85,31,0,No,W08,1,Yes,0.295735058
4111,1,NA,619,615,1,2,2,53.56435089,6,No,No,A,1,00No,11836.83,19,0,No,W06,0,Yes,0.147855378
4112,0,499,493,467,1,4,1,39.91250162,6,Yes,Yes,M,2,02Hi,7488.01,22,1,No,W02,0,No,0.801658752
4113,1,NA,NA,730,0,1,0,40.22518288,8,No,No,A,3,00No,11935.17,36,0,No,W05,1,No,0.422395897
4114,1,647,665,674,1,0,0,31.13381745,6,No,No,M,4,00No,14128.88,29,0,No,W09,0,No,0.970757523
4115,1,718,674,695,0,1,0,51.92174007,6,No,No,A,2,00No,13121.2,25,0,Yes,W08,2,Yes,0.389879084
4116,0,598,598,584,0,2,0,45.98837871,7,No,Yes,M,3,00No,11711.7,22,0,No,W05,0,No,0.037651885
4117,1,648,640,607,2,3,1,43.36571008,5,No,No,A,5,00No,9164.89,30,0,No,W07,2,No,0.478269081
4118,1,642,638,623,2,3,0,28.17640943,5,No,No,A,4,00No,11381.97,31,0,No,W05,1,No,0.062615886
4119,1,615,590,586,0,2,1,39.99715926,5,No,No,P,4,00No,15771.25,34,0,No,W03,0,No,0.710107734
4120,1,622,645,616,0,0,0,29.01118423,5,No,No,P,4,00No,16496.84,22,0,Yes,W08,2,No,0.668365261
4121,1,683,678,678,2,2,1,38.6550043,5,No,No,A,2,02Hi,11391.27,27,2,No,W04,0,Yes,0.767452311
4122,1,620,603,607,0,1,0,59.87512108,6,No,No,M,3,01Lo,11880.94,27,0,No,W07,0,No,0.386869903
4123,1,611,606,600,1,1,1,51.55941966,6,No,No,A,5,02Hi,13568.03,31,0,No,W09,0,No,0.709397014
4124,0,718,647,669,2,2,1,49.13977348,6,No,No,M,0,00No,9882.23,11,0,No,W04,0,Yes,0.031891986
4125,0,476,475,501,2,3,1,58.9746417,4,Yes,Yes,M,1,02Hi,7065.48,21,2,No,W02,0,Yes,0.476522084
4126,1,640,605,586,1,1,1,50.35683875,4,No,No,A,5,01Lo,16468.56,23,0,Yes,W08,0,Yes,0.536349797
4127,1,589,585,560,1,1,0,42.45223467,3,No,No,A,3,00No,12305.2,20,0,No,W09,2,Yes,0.375595344
4128,1,656,NA,607,0,2,1,50.93536187,4,No,No,A,3,00No,15741.43,32,2,Yes,W09,0,No,0.539808615
4129,1,626,609,604,1,2,1,66.75368124,6,No,No,M,2,01Lo,6299.21,24,0,No,W02,0,No,0.530089915
4130,1,724,715,707,0,0,0,50.3418598,7,No,No,M,2,00No,12760.73,27,0,Yes,W07,0,Yes,0.07045999
4131,1,676,683,664,0,0,0,32.26821199,4,No,No,M,2,00No,13062.78,34,0,No,W06,0,No,0.534574863
4132,1,617,596,628,1,3,1,35.08023101,6,No,No,A,5,01Lo,12275.08,29,0,No,W10,0,No,0.424938768
4133,1,636,624,650,1,2,0,50.73093032,4,No,No,M,2,00No,11481.59,22,0,No,W06,0,No,0.737676052
4134,1,658,663,623,1,2,0,43.84462671,5,No,No,P,5,00No,16695.69,20,1,Yes,W08,2,No,0.323711753
4135,1,681,699,650,1,2,1,29.63712007,7,No,No,M,4,00No,15265.87,25,0,No,W08,0,Yes,0.450658913
4136,0,NA,510,550,1,5,2,60.94695537,5,Yes,Yes,M,0,02Hi,7444.62,15,2,No,W02,0,Yes,0.418876232
4137,1,668,711,673,0,1,0,41.283656,5,No,No,A,3,00No,11441.43,33,0,No,W10,1,Yes,0.111572437
4138,1,677,630,601,0,0,0,45.40495519,4,No,No,M,2,00No,13752.17,27,2,No,W09,0,Yes,0.831226991
4139,0,575,NA,NA,0,2,1,69.89592215,5,No,No,M,0,02Hi,4304.7,19,2,No,W02,0,Yes,0.298757112
4140,1,661,676,653,1,3,1,40.0817567,6,No,No,P,3,00No,11679.5,27,0,Yes,W07,1,No,0.17030594
4141,1,662,626,630,1,3,1,59.28971869,4,No,No,M,3,00No,8688.97,21,0,No,W06,1,No,0.954521316
4142,0,648,634,621,0,1,1,55.17318633,7,No,No,M,0,00No,5075.07,19,2,No,W02,0,No,0.513518219
4143,0,601,616,609,1,1,0,37.56698195,6,No,Yes,M,1,00No,14358.24,24,2,Yes,W08,0,Yes,0.986396577
4144,1,NA,714,674,0,0,0,52.92555544,7,No,Yes,A,2,00No,15077.38,21,0,Yes,W09,0,Yes,0.836318136
4145,0,601,587,NA,2,3,1,44.67895459,4,No,No,M,0,00No,6015.19,13,0,No,W05,1,No,0.572727891
4146,1,652,631,NA,0,1,0,45.1103921,5,No,No,M,3,00No,9356.97,32,1,No,W04,0,Yes,0.767430026
4147,1,654,644,676,1,1,0,57.58268945,7,No,No,A,2,00No,10212.16,30,1,Yes,W06,0,No,0.888723887
4148,1,603,626,653,0,2,1,35.71476591,6,No,Yes,A,2,00No,13268.3,23,0,No,W09,1,Yes,0.200102185
4149,0,492,476,NA,1,4,1,48.31517848,4,Yes,Yes,M,0,02Hi,6463.42,9,2,No,W01,1,Yes,0.768111513
4150,1,612,550,606,1,3,1,47.37091256,4,No,No,A,2,00No,10945.67,28,2,No,W07,1,No,0.41239238
4151,1,687,693,660,1,1,0,38.0539902,5,No,No,M,2,00No,14695.39,24,0,No,W06,1,Yes,0.321580685
4152,1,666,698,684,1,2,1,42.99580614,7,No,No,M,3,00No,14015.6,26,1,No,W04,0,Yes,0.193938844
4153,1,591,NA,577,1,1,0,42.14524241,4,No,No,M,2,00No,12085.15,23,0,Yes,W07,1,Yes,0.899722113
4154,1,723,724,717,1,2,0,55.29670686,5,No,No,P,5,00No,19232.21,26,1,Yes,W08,1,No,0.046423082
4155,1,583,618,556,1,2,0,49.49566865,5,No,No,P,5,01Lo,13730.17,29,0,Yes,W09,2,No,0.080182737
4156,1,658,644,639,1,3,0,64.2166212,6,Yes,Yes,A,1,00No,10949.1,15,0,No,W10,0,Yes,0.771121211
4157,1,740,730,NA,1,3,1,60.51600084,7,Yes,No,P,3,01Lo,14833.65,31,2,Yes,W09,1,No,0.40988315
4158,1,580,559,581,1,3,1,52.59311497,6,No,No,M,2,02Hi,10401.25,20,0,No,W07,0,No,0.829065055
4159,1,624,NA,589,0,3,0,50.21280566,5,No,No,A,4,00No,12579.95,19,0,Yes,W08,2,No,0.472272791
4160,0,642,636,NA,1,4,1,29.26499143,8,Yes,Yes,M,1,02Hi,10925.65,29,2,No,W02,0,Yes,0.257201385
4161,0,614,605,583,1,0,1,28.31097992,6,Yes,Yes,A,2,02Hi,12649.07,22,2,Yes,W08,2,No,0.214268294
4162,0,655,645,665,2,1,1,42.74600462,6,No,No,M,1,00No,10315.22,22,0,No,W05,0,Yes,0.817434026
4163,1,602,626,626,1,4,1,49.15386235,3,Yes,Yes,M,0,01Lo,7786.29,20,2,No,W05,0,Yes,0.768750081
4164,1,624,623,603,1,2,1,65.78110973,4,No,No,P,5,01Lo,15573.37,29,0,No,W08,1,No,0.809806806
4165,0,687,680,643,2,3,1,52.65288226,4,No,No,M,1,00No,8896.91,23,0,No,W06,0,Yes,0.957296973
4166,1,567,550,574,0,0,0,30.33360435,4,No,No,A,2,00No,11602.31,32,0,No,W07,1,Yes,0.773927512
4167,1,605,609,NA,1,1,1,45.82005918,5,No,No,M,3,01Lo,13280.28,25,0,No,W09,0,Yes,0.879852968
4168,1,605,638,638,2,3,1,35.27281044,7,No,No,P,2,00No,11648.57,24,0,Yes,W10,1,No,0.904805934
4169,1,691,NA,650,1,1,0,60.1565536,5,No,No,M,3,00No,12884.96,21,0,No,W07,1,Yes,0.397148772
4170,1,566,568,NA,0,1,0,40.2068257,6,No,Yes,P,5,01Lo,17500.03,21,0,Yes,W09,0,Yes,0.806091266
4171,1,596,564,576,0,0,1,28.50584747,6,No,No,A,3,00No,14574.33,24,0,No,W06,2,No,0.781291077
4172,1,598,593,584,1,1,0,51.97567959,5,No,Yes,A,4,01Lo,11982.07,24,0,No,W07,1,No,0.720389219
4173,1,619,638,610,1,2,0,47.36075534,7,No,No,A,3,00No,12588.93,21,0,No,W03,1,No,0.377789269
4174,1,603,NA,584,1,2,1,47.35657278,6,No,Yes,A,3,01Lo,9998.16,20,0,Yes,W10,1,No,0.507221438
4175,1,632,620,645,0,0,0,22.16447849,7,No,No,P,4,00No,11774.58,27,0,Yes,W08,2,Yes,0.541014679
4176,1,616,618,634,1,1,1,37.22624896,5,No,No,A,3,01Lo,14218.5,25,0,No,W10,0,Yes,0.34701646
4177,1,NA,665,632,0,1,0,42.06865244,5,No,No,M,5,00No,14362.12,25,0,Yes,W08,1,Yes,0.459098643
4178,1,597,597,572,0,3,1,15.38477363,6,No,No,P,5,01Lo,17730.37,37,0,No,W10,2,No,0.142120612
4179,1,729,692,751,1,1,0,35.54009909,8,No,No,A,5,00No,17513.22,23,0,Yes,W09,1,Yes,0.581513741
4180,1,607,594,607,0,0,0,47.1509562,5,No,No,A,5,00No,14097.5,29,0,No,W06,2,No,0.512112303
4181,1,623,NA,588,0,3,0,48.91131387,5,No,No,A,0,00No,12254.83,19,1,Yes,NA,1,Yes,0.759174065
4182,1,623,602,631,1,3,2,38.74954073,7,No,No,P,3,02Hi,16094.94,31,1,No,W05,0,Yes,0.563329148
4183,1,646,NA,634,2,2,1,67.28496492,5,No,No,P,4,01Lo,18554.08,22,1,No,W08,0,No,0.825998639
4184,0,692,707,658,1,1,1,50.01815154,6,No,No,A,2,00No,9363.52,29,1,No,W05,0,Yes,0.262432567
4185,0,500,544,NA,1,2,1,35.35423049,4,No,Yes,M,1,01Lo,9119.41,18,2,No,W05,0,Yes,0.010125182
4186,0,605,580,575,1,2,0,41.85839381,6,No,No,M,2,00No,9265.25,21,0,No,W07,1,No,0.207458385
4187,1,630,570,607,1,4,1,57.05198171,4,No,Yes,A,2,00No,12546.23,22,0,Yes,W10,0,Yes,0.397717838
4188,0,665,NA,573,1,2,1,37.25122775,5,No,No,M,1,00No,11307.28,18,0,No,W03,0,Yes,0.2186772
4189,1,686,NA,657,1,0,0,28.39074224,8,No,No,A,5,00No,16013.87,31,0,No,W08,1,Yes,0.119074808
4190,0,654,626,601,1,1,1,53.39625851,5,Yes,No,M,3,02Hi,12672.73,22,2,No,W05,0,Yes,0.684290814
4191,1,552,561,535,2,4,2,46.0943442,5,Yes,Yes,M,0,02Hi,10313.26,9,2,No,W02,0,Yes,0.643963563
4192,0,631,598,630,1,2,1,49.22623196,5,No,No,M,1,01Lo,13817.71,13,2,Yes,W06,0,Yes,0.055724966
4193,0,598,575,582,2,3,1,77.19825798,4,Yes,Yes,M,0,02Hi,6873.55,10,2,No,W02,0,Yes,0.082965327
4194,1,643,644,588,0,2,0,27.67943169,5,No,No,M,2,00No,11294.77,28,0,No,W06,0,Yes,0.017467195
4195,0,NA,621,643,2,3,1,29.50857786,4,No,No,M,1,00No,4631.61,20,0,No,W01,1,Yes,0.331714916
4196,1,612,610,647,1,2,1,70.63429845,5,Yes,No,A,2,01Lo,7928.22,23,0,No,W05,0,No,0.001108112
4197,1,688,605,634,2,4,1,45.33046614,5,No,No,A,3,00No,11297.52,17,0,No,W09,1,No,0.784700617
4198,1,642,649,643,0,0,1,48.68702056,5,No,No,M,2,00No,16272.01,22,0,Yes,W09,0,Yes,0.537937277
4199,1,660,655,649,1,3,1,37.2839832,5,No,No,M,2,00No,13843.74,16,1,No,W06,0,Yes,0.412964196
4200,1,658,595,645,0,2,1,44.31898652,5,No,No,A,5,00No,12432.03,26,0,No,W09,2,Yes,0.605952159
4201,1,566,NA,524,2,2,1,47.35729042,4,Yes,Yes,M,3,02Hi,11545.69,22,2,No,W10,0,Yes,0.755166656
4202,0,622,594,NA,0,2,0,52.37373879,4,No,No,M,1,00No,11584.5,8,1,Yes,W03,1,Yes,0.097721004
4203,0,608,590,599,1,1,1,44.55482855,3,No,No,M,2,00No,9274.82,29,0,No,W02,0,No,0.959315566
4204,0,691,684,659,0,1,1,46.32926593,8,No,No,M,1,01Lo,14801.78,14,2,Yes,W04,0,Yes,0.885877233
4205,1,691,717,727,1,0,0,58.96177261,7,No,No,P,5,00No,9676.34,32,0,No,W10,1,No,0.675928378
4206,1,746,749,709,1,3,1,63.26495696,5,No,No,M,3,01Lo,15017.1,19,2,Yes,NA,0,No,0.492673613
4207,1,666,634,667,1,1,1,23.56253299,5,Yes,Yes,A,5,01Lo,17980.93,30,2,Yes,W09,1,Yes,0.179426135
4208,0,524,558,542,0,0,1,47.27961669,3,No,Yes,M,2,00No,12875.6,17,0,No,W06,0,Yes,0.158594376
4209,1,663,671,672,1,3,0,46.90512433,5,No,No,M,1,00No,10177.71,9,0,No,W10,2,No,0.445053165
4210,0,594,NA,605,1,3,0,39.4681442,4,No,No,M,4,02Hi,12104.48,35,2,No,W04,0,Yes,0.804332971
4211,0,606,620,611,2,4,1,43.22405862,3,No,No,A,3,02Hi,8284.44,26,2,No,W07,0,Yes,0.422933454
4212,0,566,553,523,0,4,0,53.43973384,4,No,No,M,3,01Lo,13267.12,23,1,No,W05,0,Yes,0.59175739
4213,1,702,709,723,0,1,1,39.52412793,4,No,No,M,3,00No,14236.61,27,2,No,W09,0,Yes,0.764030225
4214,1,678,686,670,1,2,1,69.08841537,6,Yes,No,A,4,01Lo,13126.51,28,2,No,W07,0,No,0.095847318
4215,1,651,680,NA,1,2,1,44.12732497,5,No,No,M,2,00No,9755.27,16,0,No,W07,0,Yes,0.326734919
4216,1,NA,676,639,1,2,1,47.51569963,6,No,No,A,2,00No,11868.68,21,0,No,W07,1,Yes,0.111924364
4217,1,705,708,704,0,0,0,45.60618061,5,No,No,P,5,00No,16723.02,27,0,Yes,W08,2,No,0.402266406
4218,1,630,631,651,0,0,0,29.0651776,7,No,No,A,3,00No,15021.65,26,0,Yes,W05,1,Yes,0.015730268
4219,1,646,NA,NA,0,1,0,50.3729883,4,No,No,M,2,00No,14748.49,27,0,No,W05,0,Yes,0.947116413
4220,1,598,570,575,0,0,0,18.72682011,5,No,Yes,P,5,00No,14386.19,33,0,Yes,W08,2,No,0.359948782
4221,1,665,NA,657,1,0,0,48.90047944,5,No,No,A,4,01Lo,15958.94,34,2,Yes,W08,0,No,0.740519656
4222,1,566,574,582,1,1,1,17.15746493,6,No,No,M,3,00No,8394.24,21,0,No,W07,1,No,0.689996227
4223,1,690,662,646,0,0,0,33.79440506,5,No,No,M,3,00No,11911.61,18,0,Yes,NA,1,Yes,0.682157859
4224,1,768,760,773,1,1,0,35.41115982,8,No,No,M,3,00No,9717.85,29,0,No,W07,1,No,0.446708108
4225,1,590,555,561,1,2,1,31.3780184,6,No,Yes,M,2,02Hi,14348.16,21,0,No,W07,0,Yes,0.004431132
4226,1,NA,646,640,1,0,0,24.62212095,8,Yes,Yes,M,2,00No,12393.23,24,2,No,W06,2,Yes,0.704046645
4227,0,699,701,630,0,0,0,44.75906139,7,No,No,M,1,00No,15180.75,21,0,No,NA,1,Yes,0.076465203
4228,1,NA,759,762,0,0,0,57.38531561,6,No,No,A,3,00No,20716.49,19,0,Yes,W08,2,Yes,0.612497838
4229,1,524,541,538,0,2,1,53.15182271,3,Yes,Yes,M,2,02Hi,7020.2,22,0,No,W04,0,Yes,0.314520183
4230,1,571,536,579,0,0,0,40.22858213,6,No,No,A,3,02Hi,10475.45,25,0,Yes,W10,1,Yes,0.991240457
4231,1,625,625,617,1,3,1,45.99797128,4,No,No,M,3,00No,13956.69,27,2,No,W04,1,Yes,0.399144422
4232,1,722,732,749,1,2,0,48.57704184,6,No,No,M,3,00No,9972.99,27,1,Yes,W09,1,No,0.582831183
4233,1,691,NA,700,0,2,1,46.09330263,5,No,No,A,2,00No,16715.62,20,0,Yes,W08,0,Yes,0.886900573
4234,1,720,722,725,0,1,1,56.78196869,6,No,No,A,4,00No,14935.83,29,2,No,W03,0,Yes,0.105853813
4235,1,698,673,671,1,1,1,37.42309211,5,No,No,A,4,00No,15121.9,14,0,Yes,W08,2,Yes,0.879981348
4236,1,585,593,NA,1,3,1,60.97009188,3,No,No,A,2,02Hi,13228.47,20,1,Yes,W06,0,Yes,0.163403397
4237,1,607,601,568,0,1,1,39.84563374,6,No,No,P,5,00No,20732.49,31,0,Yes,W08,2,Yes,0.17332312
4238,1,641,606,635,0,0,1,39.83165544,5,No,No,A,3,00No,12212.63,24,0,Yes,W03,2,No,0.077597225
4239,1,547,523,502,1,4,0,39.69043502,6,No,No,M,3,01Lo,12034.61,12,0,No,W06,1,No,0.595816543
4240,1,NA,NA,530,0,0,0,41.59654014,5,No,Yes,M,2,00No,12638.65,20,0,Yes,W08,0,No,0.749562334
4241,0,564,588,568,2,3,1,50.50381264,5,Yes,Yes,M,2,02Hi,4802.81,25,1,No,W02,0,No,0.35984694
4242,0,693,679,673,1,2,0,57.09686108,7,No,No,M,1,00No,7279.01,28,0,No,W02,0,Yes,0.075281997
4243,1,638,582,587,0,2,2,49.08021241,6,No,No,A,3,00No,9256.64,27,0,No,W07,0,Yes,0.166084909
4244,1,730,689,722,2,1,0,45.82635957,5,No,No,M,5,00No,14300.41,25,0,No,W09,1,Yes,0.539247187
4245,1,654,681,690,0,1,0,52.76843546,6,No,No,M,0,00No,7444.16,26,1,No,W01,0,Yes,0.611847084
4246,1,604,603,582,0,2,1,47.1957884,4,Yes,Yes,M,2,01Lo,9124.73,23,1,No,W10,0,Yes,0.450805459
4247,0,614,579,586,1,3,0,70.53706788,4,No,No,M,0,01Lo,6415.98,19,0,No,W02,0,Yes,0.246473797
4248,1,679,660,675,0,1,1,36.0064291,7,No,No,A,3,00No,12702.39,31,0,No,W05,1,Yes,0.967509262
4249,1,592,597,589,1,0,0,54.19030649,5,No,No,M,1,02Hi,7110.38,25,1,No,W04,0,Yes,0.887192596
4250,1,649,629,562,0,3,1,66.32464365,4,No,No,A,5,01Lo,9743.43,22,0,Yes,W08,1,No,0.098056678
4251,1,760,760,718,1,0,0,39.23141753,6,No,No,A,2,00No,12034.22,30,1,Yes,W09,2,Yes,0.40729333
4252,1,695,672,678,1,0,1,61.82718922,6,No,Yes,A,3,00No,12711.99,20,0,No,NA,1,Yes,0.556522009
4253,1,610,575,564,1,2,2,46.23132694,4,Yes,Yes,P,5,02Hi,13203.84,31,1,Yes,W09,0,Yes,0.467222617
4254,1,NA,NA,526,0,0,1,49.55984256,6,No,No,A,2,02Hi,12442.87,13,1,No,W09,1,Yes,0.502669122
4255,1,626,621,589,1,0,0,30.55040978,4,No,Yes,A,3,00No,13755.33,20,0,Yes,NA,2,No,0.77471643
4256,1,580,577,576,1,0,0,12.98270608,5,No,No,A,3,00No,18472.04,21,0,Yes,W07,1,Yes,0.346222991
4257,1,697,671,668,1,2,1,57.51302957,6,No,No,M,2,00No,12870.7,24,0,No,W05,0,Yes,0.159716878
4258,1,667,639,NA,0,1,2,44.21932587,4,No,No,A,3,00No,14117.92,25,2,No,NA,0,Yes,0.799107843
4259,0,561,491,540,2,1,1,33.7376302,4,No,Yes,M,2,02Hi,6564.22,19,0,No,W05,0,No,0.055763723
4260,1,596,589,NA,0,0,1,29.79931591,5,No,No,M,4,00No,10035.38,18,0,Yes,W09,2,No,0.938498332
4261,1,667,666,637,1,3,0,53.67148758,7,No,Yes,A,1,00No,12275.08,24,0,No,W03,0,Yes,0.966542484
4262,0,634,598,NA,2,3,1,47.2958516,6,Yes,Yes,M,0,02Hi,6677.72,19,2,No,W05,0,Yes,0.585637953
4263,0,547,549,552,0,0,1,57.36036441,6,Yes,Yes,M,1,02Hi,12956.95,19,0,No,W04,0,Yes,0.098247289
4264,0,532,503,525,1,4,2,49.66838315,5,Yes,No,M,2,02Hi,10452.73,20,2,No,W01,0,Yes,0.551246683
4265,0,601,NA,568,0,0,1,66.09068267,4,No,No,M,2,02Hi,10514.91,29,1,No,W01,0,Yes,0.825326014
4266,1,744,773,728,2,1,0,35.83549826,6,No,No,M,3,00No,11345.84,26,1,No,W07,0,No,0.374778531
4267,1,602,589,590,0,1,0,42.5964611,5,No,No,A,2,00No,7328.25,31,0,No,W05,1,Yes,0.696884333
4268,0,730,727,731,0,1,1,45.96391367,5,No,No,A,4,00No,12295.36,34,0,Yes,W10,1,Yes,0.351687199
4269,1,628,634,629,0,2,0,31.62920514,7,No,Yes,A,4,00No,18772.51,31,0,No,W03,0,No,0.903884041
4270,1,582,559,531,1,3,1,55.30420971,4,No,No,M,2,02Hi,12066.63,24,2,No,NA,0,Yes,0.267176639
4271,1,578,NA,598,1,2,2,51.70827982,5,No,No,P,3,02Hi,18517.83,11,2,Yes,W08,1,Yes,0.516017163
4272,1,723,685,717,1,2,0,70.58060849,5,No,No,A,4,00No,15695.33,22,1,No,NA,1,Yes,0.770522274
4273,1,522,518,NA,1,3,0,63.9717982,4,Yes,No,M,2,02Hi,11174.41,15,2,No,W04,0,Yes,0.33165461
4274,1,593,598,NA,1,3,1,28.98471352,5,No,No,M,2,00No,12566.25,18,0,Yes,NA,1,No,0.530858792
4275,0,646,652,621,1,3,1,61.1492691,4,No,No,M,0,00No,6226.29,23,2,No,W02,0,Yes,0.35573858
4276,1,678,617,651,1,0,0,24.7863468,5,No,No,P,5,00No,14224.31,35,2,Yes,W08,2,No,0.228476146
4277,1,588,621,583,1,0,0,30.9502335,5,No,No,A,4,00No,12894.66,27,0,No,W10,1,Yes,0.459471484
4278,1,685,671,652,2,2,1,40.21778464,5,No,No,P,3,00No,15768.89,23,0,Yes,W10,0,Yes,0.31337993
4279,1,649,635,697,0,2,0,46.23622395,5,No,No,A,3,00No,12919.44,26,0,No,W06,2,Yes,0.517942229
4280,1,652,673,646,1,2,0,36.18925123,6,No,No,M,2,00No,15760.91,23,1,No,W10,0,Yes,0.933623922
4281,1,705,NA,679,1,3,1,23.2842388,7,No,No,M,2,00No,11215.14,25,0,No,W07,1,Yes,0.58900763
4282,1,698,709,693,1,2,1,48.3703927,6,No,No,A,3,00No,11282.23,38,2,No,W07,0,Yes,0.629657249
4283,1,655,658,670,1,4,0,25.87452494,6,No,No,A,3,00No,15816.97,20,0,No,W09,1,No,0.151956182
4284,1,720,727,725,2,2,0,26.85862695,5,No,No,A,4,00No,10663.36,30,0,No,W10,1,Yes,0.715938697
4285,1,NA,679,705,1,3,1,49.92793514,5,No,No,P,3,00No,11127.04,23,0,No,W10,1,Yes,0.354417922
4286,0,615,623,614,1,3,2,53.53549545,5,No,No,A,3,02Hi,10004.74,23,0,No,W07,0,Yes,0.159929985
4287,0,NA,583,603,1,2,1,59.29767361,4,Yes,No,M,1,02Hi,9865.46,21,2,No,W05,0,Yes,0.006725729
4288,1,626,608,584,1,2,0,47.11059239,5,No,No,A,3,00No,14787.25,28,1,No,NA,0,No,0.532809298
4289,1,741,757,701,0,0,0,40.55096827,7,No,No,M,2,00No,11554.7,31,0,No,W03,0,Yes,0.450047005
4290,1,668,648,634,0,3,0,58.14319241,5,No,No,A,2,00No,12708.33,29,0,No,W09,0,No,0.762231601
4291,1,625,592,623,0,0,0,15.53503918,6,No,No,M,5,00No,14711.27,29,0,Yes,W08,2,No,0.59518511
4292,0,527,538,552,1,3,1,50.1810623,4,No,No,M,5,02Hi,11029.37,20,0,Yes,W09,1,Yes,0.321712929
4293,1,NA,635,641,0,1,0,39.45886741,5,No,No,A,3,00No,15099.86,33,0,Yes,W09,0,Yes,0.040276779
4294,1,630,611,601,2,2,2,63.99188176,6,Yes,No,M,1,02Hi,6083.33,22,2,No,NA,0,No,0.944322519
4295,1,621,NA,619,1,2,1,43.84105731,4,Yes,Yes,P,5,01Lo,15024.29,28,2,Yes,W08,1,Yes,0.570434821
4296,1,737,760,761,1,3,0,44.95751302,7,No,No,A,3,00No,15316.84,28,2,No,W07,0,No,0.27048121
4297,1,605,NA,634,0,1,1,31.08370284,5,Yes,No,M,4,01Lo,13646.42,32,2,Yes,W06,1,No,0.128622112
4298,0,635,629,638,1,2,0,51.49611337,6,No,No,A,2,02Hi,11827.68,24,2,No,W03,0,Yes,0.607800292
4299,0,552,NA,531,1,2,1,54.2158269,6,No,No,M,1,01Lo,8672.94,20,0,No,W04,0,Yes,0.624605439
4300,1,639,584,603,1,2,0,56.11052183,6,Yes,Yes,P,5,02Hi,10581.71,32,0,No,W07,1,Yes,0.832963325
4301,1,589,567,562,1,2,0,53.29300871,5,No,No,M,2,02Hi,14672.54,21,1,No,W04,0,Yes,0.616247944
4302,1,701,718,NA,0,0,1,36.29515751,6,No,No,P,5,00No,17830.93,33,0,Yes,W08,2,No,0.802587211
4303,1,647,617,682,1,2,1,53.0977275,5,No,No,M,1,00No,11633.6,24,0,No,W04,0,Yes,0.71656584
4304,1,693,787,713,1,1,0,40.16528846,6,No,No,A,2,00No,11318.56,24,0,Yes,NA,1,Yes,0.016849955
4305,1,771,709,NA,0,1,1,40.48417637,8,No,No,P,4,00No,13309.13,26,0,Yes,W08,2,No,0.905659286
4306,1,720,750,761,0,0,0,48.5308418,6,No,No,A,5,00No,14921.7,31,0,Yes,W08,2,No,0.356421749
